event,label,hint,regime,horizon,n_events,n_dates,mean_fwd,mean_cost,mean_net,win_net,mean_excess,median_excess,win_excess,net_excess,t_full,is_mean,t_is,oos_mean,t_oos,n_oos_events,year_consistency,n_years
rsi14_above70,RSI14 升破 70（超买）,sell,bull,10,1624,824,0.0073887208,0.00239383,0.004994890793626873,0.4667487684729064,-0.0016650604420333523,-0.009792860597372055,0.42980295566502463,-0.004058890543970408,-0.390099244403135,-0.00016126832050904132,-0.043984479984793205,-0.002919280282316078,-0.6099929467966029,596,0.5,12
rsi14_above70,RSI14 升破 70（超买）,sell,bull,20,1624,824,0.010849714,0.0023898275,0.008459886692937037,0.46551724137931033,-0.00502301136039202,-0.018044278025627136,0.4273399014778325,-0.007412838870734022,-0.8345142745172395,0.0009341276040442884,0.16205360753924028,-0.012636433045357148,-1.7124631650246604,596,0.5833333333333334,12
rsi14_above70,RSI14 升破 70（超买）,sell,bear,1,351,269,0.0010760135,0.0023892876,-0.001313274048384547,0.42450142450142453,0.0011153691010470064,-0.001486014574766159,0.4672364672364672,-0.0012739184750323622,0.48749444088453797,0.0012231057922204454,0.3874958879752768,0.0006306176927954858,0.2960856170580567,181,0.5,10
rsi14_above70,RSI14 升破 70（超买）,sell,bear,3,351,269,-0.002692328,0.0023892876,-0.005081615885278539,0.38461538461538464,-0.0026820265018696926,-0.007479867897927761,0.4017094017094017,-0.005071314077949061,-0.8221812619260395,-0.001235652055280904,-0.34341479011218995,-0.002828957911906974,-0.7817100438408779,181,0.6,10
rsi14_above70,RSI14 升破 70（超买）,sell,bear,5,351,269,-0.00093830645,0.0023892876,-0.0033275941773211622,0.41025641025641024,-0.0023392177524543937,-0.006827296689152718,0.42165242165242167,-0.004728505328533762,-0.585511016561047,-0.004562603867036796,-0.9914266552894858,-0.0001538009794433141,-0.02832073618514309,181,0.6,10
rsi14_above70,RSI14 升破 70（超买）,sell,bear,10,350,268,-0.00048221214,0.0023903141,-0.0028725261785023447,0.43142857142857144,-0.006227403951010534,-0.010458419099450111,0.43142857142857144,-0.008617718077397772,-0.8302817558024963,-0.0019024420198638081,-0.2739906749283872,-0.006526083279983932,-0.8370583684832363,180,0.6,10
rsi14_above70,RSI14 升破 70（超买）,sell,bear,20,347,266,0.0065887077,0.002393487,0.004195219980719196,0.4755043227665706,-0.006132498443910385,-0.010049158707261086,0.45244956772334294,-0.008525985353478694,-0.2910763281051543,0.00684536818322564,0.8415581294681197,-0.00911044417024087,-1.0430629676532999,177,0.5,10
boll_break_dn,收盘跌破布林下轨,buy,any,1,3292,1025,-0.000725603,0.0023615977,-0.0030872009125997306,0.4556500607533414,-0.001168241600264009,-0.0011465661227703094,0.4641555285540705,-0.003529839326385554,-2.3458514485149937,-0.002009999666290573,-2.5023456835669577,-0.0003405754468077321,-0.5742485123027593,1699,0.8333333333333334,12
boll_break_dn,收盘跌破布林下轨,buy,any,3,3287,1023,-0.0015755995,0.0023606692,-0.00393626883802564,0.45725585640401584,-0.001716294571176692,-0.0023998571559786797,0.4505628232430788,-0.004076963768691345,-3.019829029392784,-0.0038692855011612974,-3.107102280658236,-0.0013989684626349711,-1.1608167768501156,1694,0.75,12
boll_break_dn,收盘跌破布林下轨,buy,any,5,3279,1021,0.0015343692,0.0023591705,-0.0008248013544610473,0.4986276303751144,-0.0009361663722667756,-0.003288199193775654,0.454711802378774,-0.003295336838928229,-2.4930890486969948,-0.003257988728249373,-1.9227056615508582,-0.0024530808527431767,-1.595245584130611,1686,0.75,12
boll_break_dn,收盘跌破布林下轨,buy,any,10,3277,1019,0.005322477,0.0023553981,0.002967078701522749,0.5056454073848031,-0.0013082243164526286,-0.004202287644147873,0.4574305767470247,-0.003663622461025602,-2.003026769987798,-0.002662428600753702,-1.0964773346456884,-0.0037919808362229224,-1.78733416304153,1684,0.8333333333333334,12
boll_break_dn,收盘跌破布林下轨,buy,any,20,3268,1014,0.010158184,0.002355364,0.007802819976278513,0.5116279069767442,-0.001441776408889984,-0.007395083084702492,0.44339045287637696,-0.00379714032735834,-2.2546302880903917,-0.008441806834605972,-2.4080339531300057,-0.002299528601623169,-0.7383752821324923,1675,0.8333333333333334,12
boll_break_dn,收盘跌破布林下轨,buy,bull,1,1148,456,0.00026432791,0.0023625956,-0.0020982679252768855,0.43205574912891986,-0.00010554901806745441,-0.0007454520091414452,0.4799651567944251,-0.0024681446563277,-0.21501334755505958,-0.0007312683243798573,-0.6055918863152703,0.0005808321977135789,0.696813342615379,485,0.4166666666666667,12
boll_break_dn,收盘跌破布林下轨,buy,bull,3,1148,456,0.001588697,0.0023625956,-0.000773898945039423,0.4651567944250871,1.9286862354058748e-05,-0.002643104176968336,0.43989547038327526,-0.0023433087759061866,-0.03133897554563463,-0.0006312889081282123,-0.3550015403435501,0.0007441164636593738,0.4116286433070611,485,0.3333333333333333,12
boll_break_dn,收盘跌破布林下轨,buy,bull,5,1148,456,0.004174699,0.0023625956,0.0018121027075851867,0.5139372822299652,0.0005344294009767538,-0.003512308234348893,0.4442508710801394,-0.0018281662372834915,0.1013018364625536,0.0007684063666695339,0.30804039330348065,-0.0006241249071667649,-0.30495832800537026,485,0.5,12
boll_break_dn,收盘跌破布林下轨,buy,bull,10,1148,456,0.007240674,0.0023625956,0.004878078330641219,0.5060975609756098,-0.0003905238308667981,-0.005109691061079502,0.4416376306620209,-0.0027531194691270433,-0.2458639058817808,0.0004299647019770233,0.12422084527446446,-0.001890195688448564,-0.6827885995213435,485,0.4166666666666667,12
boll_break_dn,收盘跌破布林下轨,buy,bull,20,1148,456,0.015620145,0.0023599826,0.0132601637668962,0.5235191637630662,0.0009630838400345192,-0.006367160473018885,0.44686411149825783,-0.0013968987399119988,-0.40384345214376643,-0.0018157951363421243,-0.3739892857400302,-0.0009382553949932982,-0.179447645627742,485,0.3333333333333333,12
boll_break_dn,收盘跌破布林下轨,buy,bear,1,2144,569,-0.0012556595,0.0023610634,-0.003616722866632672,0.46828358208955223,-0.0017372579642386569,-0.0014515549410134554,0.4556902985074627,-0.004098321344033016,-3.0510332256932102,-0.003334581932811632,-3.149652862784986,-0.0009084870767642627,-1.1436943218807087,1214,0.9166666666666666,12
boll_break_dn,收盘跌破布林下轨,buy,bear,3,2139,567,-0.0032738752,0.0023596352,-0.005633510837627405,0.453015427769986,-0.0026477800717345703,-0.0022900719195604324,0.4562879850397382,-0.005007415268360757,-4.14256099696956,-0.007223385557689592,-3.9453632371949383,-0.0027282236700833617,-1.9611144571145802,1209,0.9166666666666666,12
boll_break_dn,收盘跌破布林下轨,buy,bear,5,2131,565,0.000111986104,0.002357325,-0.0022453390659716416,0.4903801032379165,-0.001728397225238888,-0.002889379858970642,0.46034725480994837,-0.0040857222762187406,-3.5179115147408266,-0.007428756555655412,-3.1280049293648133,-0.0035947221436125293,-1.8781018630576793,1201,0.9166666666666666,12
boll_break_dn,收盘跌破布林下轨,buy,bear,10,2129,563,0.0042881463,0.002351517,0.0019366289249947994,0.5054015969938939,-0.0018030670395397744,-0.0036550648510456085,0.4659464537341475,-0.004154584130113681,-2.5361367212056094,-0.005865704531869195,-1.9073794989120476,-0.004986692018799122,-1.6927482386751074,1199,0.8333333333333334,12
boll_break_dn,收盘跌破布林下轨,buy,bear,20,2120,558,0.00720048,0.0023528633,0.004847616829283652,0.505188679245283,-0.0027440309210434413,-0.008487762417644262,0.44150943396226416,-0.0050968942383989545,-2.736934576800143,-0.0153054046097,-3.0839372299542287,-0.00316861507882009,-0.90899671878983,1190,0.75,12
boll_break_up,收盘突破布林上轨,buy,any,1,4093,1678,0.00092456664,0.002382658,-0.0014580915717133675,0.4109455167358905,-0.0003814987109013963,-0.0024540210142731667,0.43146836061568533,-0.0027641566672333647,-1.356876517935559,-0.0008782444342072312,-1.08858936201845,-0.0007020340348261015,-0.8099712404130506,1752,0.75,12
boll_break_up,收盘突破布林上轨,buy,any,3,4093,1678,0.0020026674,0.002382658,-0.0003799910759230775,0.4395309064256047,-0.0009119945616944746,-0.0049869222566485405,0.432201319325678,-0.003294652518026443,-1.784407947647346,-0.0021395527533618814,-1.6953772168359575,-0.0011235912318785497,-0.7519929865798398,1752,0.5833333333333334,12
boll_break_up,收盘突破布林上轨,buy,any,5,4092,1677,0.0025144208,0.0023827467,0.00013167398833257887,0.4496578690127077,-0.0015798426952620104,-0.007122454000636935,0.42424242424242425,-0.003962589360069211,-2.071708479268022,-0.0033870976913169338,-2.0498011498321125,-0.0015130775402769844,-0.7763033919838758,1751,0.6666666666666666,12
boll_break_up,收盘突破布林上轨,buy,any,10,4084,1673,0.0051978966,0.0023833301,0.0028145667391065365,0.47331047992164543,-0.0003571187840509215,-0.007720278576016426,0.4400097943192948,-0.0027404489224511185,-0.6058051617554624,-0.0021595580600792213,-0.8634135894887377,0.0003297811777660129,0.11737872526209121,1743,0.5,12
boll_break_up,收盘突破布林上轨,buy,any,20,4069,1664,0.008090082,0.0023818137,0.005708268485890903,0.4730892111083804,-0.0022628544293914854,-0.01491232868283987,0.4236913246497911,-0.004644668141809565,-1.3563957402639413,-0.0015532929248989655,-0.4675445347980896,-0.006523060973953781,-1.5304135574870164,1728,0.5833333333333334,12
